,gen,nevals,avg,min,max
644,644,366,0.7116000000000001,0.612,0.716
645,645,351,0.7131200000000001,0.632,0.716
646,646,366,0.7069600000000001,0.514,0.716
647,647,363,0.70744,0.55,0.716
648,648,359,0.7019599999999998,0.5,0.716
649,649,362,0.7044400000000001,0.502,0.716
650,650,372,0.6992000000000002,0.5,0.716
651,651,354,0.7057599999999999,0.502,0.716
652,652,361,0.7092,0.554,0.716
653,653,361,0.7003199999999998,0.538,0.716
654,654,351,0.71072,0.568,0.716
655,655,353,0.71096,0.568,0.716
656,656,360,0.70864,0.572,0.716
657,657,358,0.7083600000000001,0.572,0.716
658,658,349,0.70992,0.544,0.716
659,659,360,0.7055600000000001,0.5,0.716
660,660,364,0.7092400000000001,0.542,0.716
661,661,367,0.6953200000000002,0.5,0.716
662,662,356,0.7043200000000001,0.494,0.716
663,663,362,0.6964800000000001,0.5,0.716
664,664,357,0.7010000000000001,0.536,0.716
665,665,356,0.7052,0.534,0.716
666,666,371,0.71304,0.568,0.716
667,667,370,0.7096800000000002,0.5,0.716
668,668,356,0.7116800000000001,0.5,0.716
669,669,358,0.68888,0.5,0.716
670,670,368,0.6945600000000001,0.5,0.716
671,671,367,0.6824799999999999,0.5,0.716
672,672,366,0.68964,0.5,0.716
673,673,345,0.7054800000000001,0.506,0.716
674,674,368,0.7098400000000001,0.55,0.716
675,675,356,0.70552,0.524,0.716
676,676,372,0.7132000000000001,0.616,0.716
677,677,365,0.7088000000000001,0.514,0.716
678,678,358,0.7115200000000002,0.616,0.716
679,679,353,0.7064400000000001,0.5,0.716
680,680,350,0.7004400000000001,0.5,0.716
681,681,347,0.7125600000000002,0.628,0.716
682,682,373,0.7102400000000002,0.596,0.716
683,683,353,0.7122400000000002,0.566,0.716
684,684,353,0.7080000000000001,0.506,0.716
685,685,357,0.7094400000000002,0.532,0.716
686,686,356,0.7146000000000001,0.68,0.716
687,687,358,0.71512,0.672,0.716
688,688,349,0.71584,0.708,0.716
689,689,358,0.70808,0.528,0.716
690,690,357,0.7048400000000001,0.5,0.716
691,691,356,0.7050000000000002,0.528,0.716
692,692,364,0.6958000000000001,0.5,0.716
693,693,373,0.69408,0.5,0.716
694,694,351,0.6999200000000001,0.5,0.716
695,695,356,0.7111200000000001,0.632,0.716
696,696,357,0.7127200000000002,0.624,0.716
697,697,354,0.7146000000000001,0.696,0.716
698,698,370,0.71524,0.696,0.716
699,699,360,0.7047599999999999,0.506,0.716
700,700,361,0.7088800000000001,0.582,0.716
701,701,352,0.7082,0.524,0.716
702,702,358,0.6889200000000001,0.482,0.716
703,703,357,0.7046800000000002,0.502,0.716
704,704,363,0.7146800000000002,0.668,0.716
705,705,356,0.7146800000000002,0.668,0.716
706,706,362,0.70772,0.5,0.716
707,707,365,0.7046000000000001,0.5,0.716
708,708,358,0.7160000000000001,0.716,0.716
709,709,363,0.71244,0.55,0.716
710,710,361,0.7138800000000001,0.61,0.716
711,711,361,0.7111200000000001,0.536,0.716
712,712,364,0.7086000000000001,0.5,0.716
713,713,359,0.708,0.554,0.716
714,714,344,0.7077200000000002,0.5,0.716
715,715,361,0.7083200000000001,0.568,0.716
716,716,359,0.7095200000000002,0.568,0.716
717,717,363,0.71,0.572,0.716
718,718,365,0.70016,0.5,0.716
719,719,360,0.7060000000000001,0.5,0.716
720,720,366,0.7066,0.512,0.716
721,721,357,0.7031200000000001,0.5,0.716
722,722,364,0.7084,0.55,0.716
723,723,361,0.7142000000000002,0.638,0.716
724,724,361,0.7160000000000001,0.716,0.716
725,725,362,0.7075200000000001,0.5,0.716
726,726,359,0.69908,0.5,0.716
727,727,360,0.6990000000000001,0.502,0.716
728,728,355,0.70452,0.502,0.716
729,729,359,0.7047599999999999,0.542,0.716
730,730,357,0.70396,0.532,0.716
731,731,363,0.70768,0.552,0.716
732,732,351,0.71024,0.526,0.716
733,733,365,0.71136,0.63,0.716
734,734,360,0.7027200000000002,0.484,0.716
735,735,359,0.7053600000000002,0.5,0.716
736,736,354,0.71372,0.634,0.716
737,737,362,0.7112400000000001,0.584,0.716
738,738,356,0.7070400000000001,0.512,0.716
739,739,364,0.70328,0.5,0.716
740,740,360,0.7064800000000001,0.502,0.716
741,741,355,0.7091200000000001,0.562,0.716
742,742,365,0.6917600000000002,0.5,0.716
743,743,357,0.71244,0.658,0.716
744,744,368,0.7080000000000001,0.546,0.716
745,745,369,0.7034400000000001,0.5,0.716
746,746,353,0.7143600000000001,0.678,0.716
747,747,367,0.70844,0.536,0.716
748,748,371,0.69828,0.5,0.716
749,749,360,0.7095600000000001,0.62,0.716
750,750,357,0.71304,0.636,0.716
751,751,354,0.7160000000000001,0.716,0.716
752,752,351,0.7115600000000001,0.568,0.716
753,753,354,0.71304,0.568,0.716
754,754,372,0.70208,0.5,0.716
755,755,363,0.71264,0.554,0.716
756,756,360,0.7083600000000001,0.572,0.716
757,757,353,0.6999200000000002,0.5,0.716
758,758,354,0.70316,0.516,0.716
759,759,364,0.7090400000000001,0.5,0.716
760,760,357,0.6947600000000002,0.5,0.716
761,761,355,0.7010400000000001,0.5,0.716
762,762,371,0.71072,0.558,0.716
763,763,353,0.70764,0.558,0.716
764,764,353,0.7047200000000001,0.558,0.716
765,765,369,0.7157600000000002,0.704,0.716
766,766,354,0.701,0.5,0.716
767,767,357,0.69376,0.5,0.716
768,768,364,0.69176,0.5,0.716
769,769,345,0.70548,0.5,0.716
770,770,363,0.7122800000000001,0.6,0.716
771,771,368,0.7094800000000001,0.516,0.716
772,772,362,0.7128400000000003,0.61,0.716
773,773,364,0.70404,0.5,0.716
774,774,364,0.7091600000000001,0.556,0.716
775,775,358,0.71152,0.5,0.716
776,776,358,0.6876399999999999,0.5,0.716
777,777,356,0.70376,0.5,0.716
778,778,366,0.7021999999999999,0.5,0.716
779,779,351,0.70988,0.56,0.716
780,780,353,0.7056000000000001,0.5,0.716
781,781,358,0.7089600000000001,0.512,0.716
782,782,365,0.7011200000000002,0.512,0.716
783,783,368,0.70376,0.552,0.716
784,784,366,0.7080000000000001,0.5,0.716
785,785,365,0.7154000000000003,0.686,0.716
786,786,349,0.70308,0.5,0.716
787,787,357,0.7101600000000002,0.628,0.716
788,788,359,0.71324,0.6,0.716
789,789,359,0.7092400000000001,0.5,0.716
790,790,355,0.7104400000000001,0.52,0.716
791,791,354,0.7078,0.52,0.716
792,792,365,0.7143600000000001,0.634,0.716
793,793,363,0.706,0.5,0.716
794,794,361,0.7035600000000001,0.51,0.716
795,795,357,0.70992,0.642,0.716
796,796,355,0.69808,0.5,0.716
797,797,365,0.7047200000000001,0.5,0.716
798,798,369,0.70684,0.526,0.716
799,799,356,0.7118000000000001,0.58,0.716
800,800,358,0.7089600000000001,0.552,0.716
801,801,355,0.7120400000000001,0.588,0.716
802,802,355,0.7046000000000001,0.508,0.716
803,803,358,0.7063200000000001,0.526,0.716
804,804,362,0.7098800000000002,0.634,0.716
805,805,348,0.71008,0.606,0.716
806,806,356,0.7073600000000002,0.5,0.716
807,807,352,0.7010000000000001,0.5,0.716
808,808,360,0.6990800000000001,0.5,0.716
809,809,352,0.7142400000000001,0.628,0.716
810,810,365,0.7122400000000002,0.528,0.716
811,811,357,0.7108000000000001,0.5,0.716
812,812,360,0.7125600000000002,0.644,0.716
813,813,353,0.7049200000000002,0.5,0.716
814,814,354,0.7130000000000001,0.634,0.716
815,815,369,0.7093600000000001,0.546,0.716
816,816,361,0.7070800000000002,0.5,0.716
817,817,363,0.7067200000000001,0.608,0.716
818,818,368,0.6906,0.5,0.716
819,819,366,0.69088,0.5,0.716
820,820,355,0.6967600000000002,0.542,0.716
821,821,368,0.6972399999999999,0.51,0.716
822,822,368,0.7056,0.554,0.716
823,823,355,0.7076800000000002,0.5,0.716
824,824,367,0.7080000000000001,0.512,0.716
825,825,365,0.7082,0.512,0.716
826,826,349,0.7043200000000002,0.516,0.716
827,827,362,0.7088800000000001,0.566,0.716
828,828,362,0.7153200000000001,0.698,0.716
829,829,354,0.71548,0.7,0.716
830,830,355,0.7157600000000001,0.704,0.716
831,831,356,0.7095199999999999,0.56,0.716
832,832,356,0.70276,0.5,0.716
833,833,361,0.6970000000000001,0.54,0.716
834,834,368,0.6977600000000002,0.534,0.716
835,835,358,0.70828,0.604,0.716
836,836,366,0.7068400000000001,0.5,0.716
837,837,357,0.7024000000000001,0.5,0.716
838,838,370,0.70072,0.5,0.716
839,839,367,0.7040000000000001,0.522,0.716
840,840,363,0.7032400000000001,0.502,0.716
841,841,361,0.7047600000000002,0.496,0.716
842,842,357,0.71064,0.508,0.716
843,843,354,0.7084400000000001,0.51,0.716
844,844,368,0.7084800000000001,0.5,0.716
845,845,360,0.7093600000000001,0.522,0.716
846,846,357,0.70244,0.5,0.716
847,847,346,0.7006,0.5,0.716
848,848,368,0.7152000000000001,0.682,0.716
849,849,356,0.7052800000000002,0.5,0.716
850,850,365,0.71184,0.564,0.716
851,851,355,0.7067200000000001,0.524,0.716
852,852,359,0.7098000000000002,0.558,0.716
853,853,368,0.7096800000000002,0.5,0.716
854,854,359,0.7045200000000001,0.516,0.716
855,855,363,0.7074800000000002,0.5,0.716
856,856,372,0.7072400000000002,0.5,0.716
857,857,357,0.71492,0.69,0.716
858,858,369,0.71316,0.64,0.716
859,859,366,0.7045200000000001,0.5,0.716
860,860,364,0.7063600000000001,0.538,0.716
861,861,356,0.7038000000000001,0.512,0.716
862,862,359,0.7021200000000002,0.534,0.716
863,863,367,0.6977599999999999,0.5,0.716
864,864,355,0.7064800000000001,0.502,0.716
865,865,359,0.70084,0.49,0.716
866,866,366,0.71232,0.532,0.716
867,867,360,0.687,0.496,0.716
868,868,361,0.70044,0.54,0.716
869,869,361,0.7004400000000001,0.538,0.716
870,870,359,0.6984800000000001,0.522,0.716
871,871,368,0.7010000000000002,0.536,0.716
872,872,367,0.7090000000000001,0.618,0.716
873,873,353,0.70856,0.602,0.716
874,874,356,0.7063200000000001,0.526,0.716
875,875,361,0.7104400000000001,0.546,0.716
876,876,356,0.71064,0.584,0.716
877,877,352,0.71004,0.584,0.716
878,878,359,0.7080800000000003,0.5,0.716
879,879,353,0.7030400000000001,0.5,0.716
880,880,363,0.7071200000000002,0.5,0.716
881,881,361,0.70628,0.532,0.716
882,882,358,0.7010400000000001,0.5,0.716
883,883,361,0.70764,0.5,0.716
884,884,364,0.7074000000000001,0.512,0.716
885,885,367,0.70504,0.5,0.716
886,886,364,0.70764,0.5,0.716
887,887,361,0.7039200000000001,0.54,0.716
888,888,355,0.7047599999999999,0.5,0.716
889,889,361,0.7160000000000001,0.716,0.716
890,890,359,0.7120000000000001,0.556,0.716
891,891,363,0.7087600000000001,0.56,0.716
892,892,357,0.71136,0.6,0.716
893,893,368,0.70208,0.514,0.716
894,894,368,0.70344,0.562,0.716
895,895,368,0.71236,0.572,0.716
896,896,372,0.71096,0.608,0.716
897,897,359,0.7082400000000001,0.572,0.716
898,898,362,0.7095200000000002,0.504,0.716
899,899,367,0.7077600000000001,0.504,0.716
900,900,371,0.7043200000000002,0.504,0.716
901,901,352,0.7104800000000001,0.562,0.716
902,902,360,0.7072800000000001,0.562,0.716
903,903,342,0.7136800000000001,0.606,0.716
904,904,360,0.71288,0.606,0.716
905,905,364,0.7121200000000002,0.646,0.716
906,906,356,0.7156800000000001,0.7,0.716
907,907,355,0.7084800000000001,0.53,0.716
908,908,359,0.7041200000000001,0.516,0.716
909,909,362,0.7120000000000002,0.62,0.716
910,910,361,0.7119599999999999,0.624,0.716
911,911,352,0.71524,0.678,0.716
912,912,360,0.7057599999999999,0.522,0.716
913,913,362,0.7063200000000002,0.546,0.716
914,914,358,0.7058000000000001,0.5,0.716
915,915,344,0.7096800000000002,0.5,0.716
916,916,364,0.7065600000000001,0.526,0.716
917,917,365,0.70272,0.5,0.716
918,918,354,0.70244,0.5,0.716
919,919,357,0.7110000000000001,0.5,0.716
920,920,360,0.7080000000000001,0.52,0.716
921,921,355,0.6964000000000001,0.502,0.716
922,922,368,0.70524,0.5,0.716
923,923,362,0.7082,0.524,0.716
924,924,357,0.7140000000000001,0.638,0.716
925,925,363,0.7064800000000001,0.5,0.716
926,926,356,0.70808,0.534,0.716
927,927,366,0.6943600000000001,0.5,0.716
928,928,355,0.69964,0.5,0.716
929,929,356,0.7088,0.58,0.716
930,930,353,0.7017600000000002,0.5,0.716
931,931,363,0.7095600000000002,0.602,0.716
932,932,361,0.70316,0.52,0.716
933,933,362,0.7035600000000001,0.564,0.716
934,934,353,0.69904,0.5,0.716
935,935,357,0.70992,0.556,0.716
936,936,353,0.7126000000000002,0.616,0.716
937,937,368,0.6982000000000003,0.538,0.716
938,938,356,0.7019200000000001,0.538,0.716
939,939,368,0.6999599999999999,0.5,0.716
940,940,355,0.7072400000000001,0.5,0.716
941,941,356,0.7118800000000002,0.562,0.716
942,942,361,0.7160000000000001,0.716,0.716
943,943,370,0.7160000000000001,0.716,0.716
944,944,367,0.6932400000000001,0.5,0.716
945,945,355,0.7117600000000001,0.534,0.716
946,946,358,0.7056,0.546,0.716
947,947,359,0.7036400000000002,0.514,0.716
948,948,355,0.70096,0.518,0.716
949,949,363,0.70516,0.54,0.716
950,950,350,0.70828,0.538,0.716
951,951,355,0.6964400000000001,0.548,0.716
952,952,364,0.6999200000000001,0.54,0.716
953,953,356,0.70068,0.5,0.716
954,954,356,0.7138400000000001,0.614,0.716
955,955,353,0.7119599999999999,0.52,0.716
956,956,368,0.7134,0.61,0.716
957,957,365,0.71256,0.574,0.716
958,958,357,0.7160000000000001,0.716,0.716
959,959,350,0.7039600000000001,0.502,0.716
960,960,357,0.7115600000000001,0.546,0.716
961,961,364,0.70872,0.53,0.716
962,962,363,0.7003600000000002,0.5,0.716
963,963,365,0.6989600000000001,0.5,0.716
964,964,359,0.71324,0.606,0.716
965,965,366,0.7045200000000001,0.5,0.716
966,966,356,0.71084,0.626,0.716
967,967,369,0.71052,0.59,0.716
968,968,355,0.7116800000000001,0.5,0.716
969,969,378,0.7053200000000001,0.464,0.716
970,970,365,0.71084,0.55,0.716
971,971,362,0.70732,0.534,0.716
972,972,349,0.7160000000000001,0.716,0.716
973,973,361,0.7138800000000001,0.612,0.716
974,974,368,0.7061200000000001,0.542,0.716
975,975,364,0.6990800000000001,0.536,0.716
976,976,357,0.7058400000000001,0.522,0.716
977,977,372,0.7127200000000002,0.57,0.716
978,978,361,0.7086800000000001,0.5,0.716
979,979,363,0.7122800000000001,0.542,0.716
980,980,361,0.7159200000000001,0.712,0.716
981,981,365,0.71136,0.58,0.716
982,982,356,0.71064,0.62,0.716
983,983,368,0.7050800000000002,0.584,0.716
984,984,367,0.7047600000000002,0.55,0.716
985,985,371,0.7099200000000002,0.558,0.716
986,986,358,0.7060000000000001,0.5,0.716
987,987,361,0.7117200000000001,0.556,0.716
988,988,371,0.71252,0.542,0.716
989,989,367,0.7158000000000001,0.71,0.716
990,990,361,0.71052,0.5,0.716
991,991,353,0.71268,0.646,0.716
992,992,351,0.7102400000000002,0.59,0.716
993,993,359,0.7134400000000001,0.612,0.716
994,994,363,0.7129600000000003,0.634,0.716
995,995,363,0.715,0.684,0.716
996,996,361,0.7141200000000001,0.622,0.716
997,997,361,0.71352,0.624,0.716
998,998,366,0.7146800000000002,0.65,0.716
999,999,358,0.7086800000000001,0.504,0.716
1000,1000,364,0.7120000000000002,0.516,0.716
